,day,daily_sleep_score,daily_sleep_deep_sleep,daily_sleep_efficiency,daily_sleep_latency,daily_sleep_rem_sleep,daily_sleep_restfulness,daily_sleep_timing,daily_sleep_total_sleep,daily_readiness_score,daily_readiness_temperature_deviation,daily_readiness_temperature_trend_deviation,daily_readiness_activity_balance,daily_readiness_body_temperature,daily_readiness_hrv_balance,daily_readiness_previous_day_activity,daily_readiness_previous_night,daily_readiness_recovery_index,daily_readiness_resting_heart_rate,daily_readiness_sleep_balance,daily_stress_stress_high,daily_stress_recovery_high,daily_stress_day_summary,daily_activity_score,daily_activity_active_calories,daily_activity_average_met_minutes,daily_activity_equivalent_walking_distance,daily_activity_high_activity_met_minutes,daily_activity_high_activity_time,daily_activity_inactivity_alerts,daily_activity_low_activity_met_minutes,daily_activity_low_activity_time,daily_activity_medium_activity_met_minutes,daily_activity_medium_activity_time,daily_activity_meters_to_target,daily_activity_non_wear_time,daily_activity_resting_time,daily_activity_sedentary_met_minutes,daily_activity_sedentary_time,daily_activity_steps,daily_activity_target_calories,daily_activity_target_meters,daily_activity_total_calories,daily_activity_meet_daily_targets,daily_activity_move_every_hour,daily_activity_recovery_time,daily_activity_stay_active,daily_activity_training_frequency,daily_activity_training_volume,week
10,2023-12-01,0.3892340630746232,0.6736078081351724,1.140837788391852,-1.1590109050122068,-0.06159247351210672,0.8052386580671436,-0.4980285586420315,0.19812739732550824,0.3270530595986232,-0.4976601374809422,-0.42212014265424386,0.6598862114682802,0.630818517970377,0.5123770748619291,0.5924925890819113,0.3067541520954132,0.5897338248306221,-0.13886975356681913,-0.9915660178895896,-0.22139312847400586,-0.9190974770914963,-0.06705823787455605,1.0112700998452684,-1.434619344330429,-1.6157023604757965,-1.3075862229179478,-0.8929277411998902,-0.8953795981135684,1.038225175932535,0.1823837432545494,-0.056212876882926505,-1.1662100798193682,-1.2179441359490573,1.1366107328329222,-0.37609579761194983,0.7796549887867292,-0.6752696042236838,0.08853649102591525,-1.3421856602970588,-0.4384049253264502,-0.4750325108734799,-1.5431413476799485,1.0965350917150714,-0.3868389351331133,0.3054254358181348,-0.3063318091608197,0.2494999245584891,-0.061528095820300895,48
11,2023-12-02,-1.6366588917234144,-1.6778958129912476,-1.7142464643780466,-1.7180277017728398,-1.5921381869810929,0.5093108824099712,1.0226880236158742,-1.330283953471268,-0.9079724801444276,-0.7592620150594197,-0.45705310288159656,1.1071730995764872,0.46417750710824723,0.06190201502518523,1.0164961205287129,-1.6684433150555413,-2.1999635726290165,-0.13886975356681913,-0.7357167606994228,-0.4915050790913167,1.3510041862510342,1.4015171715782215,0.7405266379062542,-0.1263168272241285,-0.30809401995769115,0.24402939049205713,-0.9395224116083398,-0.9536871009345234,2.6507876832320036,-0.10237414485913628,-0.7711908093590066,1.495035934805174,1.67827375805921,-1.0230872637545736,-0.4428096965889602,-0.12151096068641379,-1.1709703081063212,0.8434340281092833,0.47452078369008605,-2.418006546903619,-2.020063994259006,-0.2343847959313763,1.0965350917150714,-3.199732207595185,0.4304500534707918,-0.5946699160643416,0.2494999245584891,-0.061528095820300895,48
12,2023-12-03,1.514730149073533,1.4084526897371785,0.6649904129302021,1.0770562820303249,-0.88573247307233,0.8052386580671436,-0.2996742218257829,1.5991711355558866,0.9445658294701486,0.6200933394452802,0.8005334653031019,-0.23468756474813357,-0.6467625653059512,0.7697913947686399,0.16848905763510968,1.4739162917755226,0.7948586334673602,0.1256440627509316,0.5435295252514111,-0.7616170297086275,1.3510041862510342,1.4015171715782215,0.7405266379062542,0.714379467038095,0.7379926524567932,1.1858219538913044,-0.9395224116083398,-0.9536871009345234,2.6507876832320036,0.12543216563181225,-1.1871779700723624,2.8029132496847566,2.90817450756957,-0.8724106593414924,-0.46949525617976434,-0.4501714834354424,-0.17956890034104647,1.1950301412714,2.0278188981627903,-0.4384049253264502,-0.4750325108734799,0.6971145291565755,1.0965350917150714,-3.199732207595185,0.4304500534707918,-1.2674588321725593,0.2494999245584891,0.139586127831133,48
13,2023-12-04,1.289630931873751,0.6246181493617052,0.5290340199411594,-0.41365517599802964,2.2342260966913727,0.213383106752799,-0.10131988500953433,1.0897006852902944,0.5740581675472334,-0.9970819037671266,-0.9810475062918876,0.06350369399067103,0.2975364962461175,0.2549627549552183,-0.25551447381169184,1.2045711826185743,0.7948586334673602,0.28435235254158203,-0.47986750350925605,-0.6265610543999721,1.8554712225493744,1.4015171715782215,1.0112700998452684,-0.7829553529200663,-1.0926590242685543,-0.6517936872670663,-0.9395224116083398,-0.9536871009345234,1.038225175932535,-1.0705509644456677,-0.9271859946265151,0.8354108542572106,0.884789403536397,0.5339043151805979,0.4244709901121748,0.7690530364399863,-0.34480246830192557,-0.36647024365447095,-0.288552342239297,-0.4384049253264502,-0.4750325108734799,-0.914379303245581,0.865452350100752,-0.3868389351331133,0.3054254358181348,0.366457106947398,0.2494999245584891,0.139586127831133,49
14,2023-12-05,-0.28606358852472263,-0.6001233199749717,1.004881395402809,-1.1590109050122068,0.17387609779081425,-0.08254466890437327,0.36150690089504567,-0.3750268592232829,0.4505556135729283,-0.9732999148963559,-0.806382705155124,1.1071730995764872,0.2975364962461175,0.5123770748619291,0.7338270995641784,-0.3217177692707996,0.6717837482853174,0.4959634055957826,-1.6311891608650066,-0.7616170297086275,0.846537149952694,1.4015171715782215,0.8758983688757612,0.01297013277197955,0.21494931624955105,0.0796448374118672,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,-1.1844541196911418,-0.7061928154975449,2.18877955400217,2.3130612416774605,-0.2194787068848076,-0.3894385774073519,-0.5985988162898425,1.8032339151895027,1.0502552711458224,0.8652255080568866,-0.4384049253264502,-0.4750325108734799,0.2173923767362803,0.865452350100752,0.44048261559102553,0.4304500534707918,-1.1713461298713854,0.2494999245584891,0.3407003514825669,49
15,2023-12-06,1.8523789748732058,1.3104733721902444,0.6649904129302021,-0.6931635743783461,2.999498953425866,0.06541921892421287,-0.2996742218257829,1.5354873292726876,0.9445658294701486,0.07310759541755432,0.032008340301341774,-0.08559193537873126,0.4086305034875373,0.5123770748619291,0.0978218023939761,1.8330431039847872,0.7948586334673602,0.4959634055957826,0.031831010871077516,-0.6265610543999721,0.9726539090272791,1.4015171715782215,0.46978317596723995,-0.6934137357797112,-1.0926590242685543,-0.504284008662365,-0.9395224116083398,-0.9536871009345234,1.038225175932535,-0.5390029066334543,-0.5241984326854517,0.744428084526457,0.7657667503579751,0.43345324557187714,-0.46949525617976434,1.0659077021487864,-1.3362038760672001,-0.2527185599843744,-0.19440237707148492,-0.4384049253264502,-0.4750325108734799,-0.9050643099947016,0.07977102861206611,-0.3868389351331133,0.4304500534707918,0.17423170234505012,0.2494999245584891,0.139586127831133,49
16,2023-12-07,0.2766844544747322,0.03674224408010031,0.5290340199411594,1.0770562820303249,0.6448132403966562,-1.1182918837044762,0.2953887886229628,0.13444359104230924,0.3270530595986232,-0.14093030441938187,-0.9810475062918876,0.6598862114682802,0.630818517970377,0.5123770748619291,0.804494354805312,0.21697244904309707,-0.5589651035351114,0.3901578790686823,-0.7357167606994228,-0.35644910378266126,-0.28851368171857117,-0.06705823787455605,0.3344114449977329,0.1472825584825123,0.21494931624955105,0.3246214634180971,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,-0.5959544842561915,-0.4332012412794051,2.18877955400217,2.1940385884990383,-0.34504254389570854,-0.46949525617976434,-0.556191006902871,0.15089823558071172,0.8847982767165912,1.4551614321233644,-0.4384049253264502,-0.4750325108734799,0.29191232274331647,0.07977102861206611,0.44048261559102553,0.4304500534707918,-0.7868953206666895,0.2494999245584891,0.3407003514825669,49
17,2023-12-08,1.064531714673969,1.3594630309637115,1.3447723778754161,0.7975478836500085,0.5270789547451957,0.9532025458957297,0.030916339534631392,0.19812739732550824,0.9445658294701486,0.025543617676012938,-0.5967849437910075,0.21259932336007334,0.5197245107289572,0.5123770748619291,0.0978218023939761,1.025007776513942,0.6717837482853174,0.6546716953864331,0.2876802680612443,0.1837747974519604,-0.6668639589423262,-1.5356336473273335,1.4173852927537895,0.4557036841881801,-0.04657235185407004,0.8692725844200715,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,0.7329156602743417,-0.7191924142698372,2.0409325531896956,2.233712806225179,-0.6212829853196906,-0.46949525617976434,1.765636557033815,-1.1709703081063212,-1.1627320293451469,0.34440341609861547,-0.4384049253264502,-0.4750325108734799,0.09163996784940683,0.865452350100752,0.44048261559102553,0.4304500534707918,1.3275841299591375,0.2494999245584891,0.3407003514825669,49
18,2023-12-09,2.077478192072988,0.7715871256821065,-0.28670433799309736,0.6112089513964641,-0.5913967589436789,0.9532025458957297,2.0805778199692,2.236009198387877,-0.9079724801444276,0.1206715731590957,-0.002924619926010994,0.21259932336007334,0.2975364962461175,-0.5172802047649141,0.6631598443230448,2.1023882131417353,-1.584589146718802,-3.0485217330620773,1.4390019254169948,-0.08633715316535043,0.468186872728939,1.4015171715782215,0.8758983688757612,0.5153980956150835,0.4764709843531721,0.9044770639292803,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,0.20136760246212845,-0.9271859946265151,2.4503550169780866,2.5114323303081636,-1.625793681406898,0.09090149522712287,0.2813632284898148,-0.8405031721845628,-0.05623837909966218,1.6096096895896626,-2.418006546903619,-2.020063994259006,0.4409522147573887,0.865452350100752,0.44048261559102553,0.3054254358181348,-0.4985572137631676,0.2494999245584891,0.3407003514825669,49
19,2023-12-10,1.289630931873751,0.47764917304130405,0.1891430374685524,0.05219215463583119,0.7625475260481166,0.9532025458957297,-0.10131988500953433,1.2807521041398915,1.1915709374187586,0.04932560654678365,-0.1077235006080692,0.06350369399067103,0.46417750710824723,0.6410842348152845,0.0978218023939761,1.2943528856708904,0.7948586334673602,0.6546716953864331,1.0552280396317446,-0.4915050790913167,1.098770668101864,1.4015171715782215,0.6051549069367471,0.2915440527641956,0.21494931624955105,0.5873458022347546,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,0.6569802234440255,-0.6671940191806678,1.6997471666993695,1.8766448466899133,-0.47060638090660944,-0.46949525617976434,0.7054413223595292,0.15089823558071172,-0.0769205034033161,0.9847642278766928,-0.4384049253264502,-0.4750325108734799,0.20807738348540078,0.865452350100752,0.44048261559102553,-0.11132328969072175,-0.01799370225729781,0.2494999245584891,0.3407003514825669,49
20,2023-12-11,0.0515852372749503,0.33068019672090276,0.1891430374685524,0.05219215463583119,-0.23819390198929744,0.28736505066709206,0.2953887886229628,-0.18397544037368585,0.08004795165001306,-0.04580234893629912,-0.07279054038071645,-0.08559193537873126,0.630818517970377,-0.7103409446949471,0.3098235681173769,0.03740904293846484,-0.8461398356265447,0.6546716953864331,1.4390019254169948,0.31883077276061583,0.21595335457976894,-0.06705823787455605,0.1990397140282258,0.46067821847375534,0.21494931624955105,0.8780009677694621,-0.9395224116083398,-0.9536871009345234,1.038225175932535,-1.0135993868229305,-1.564166334468841,3.0872344050933616,3.2652424671048363,-0.6463957527218708,-0.46949525617976434,0.4403925136909577,-0.8405031721845628,0.5332021635544745,1.7524214345071303,-0.4384049253264502,-0.4750325108734799,0.3524597788740333,1.0965350917150714,-0.3868389351331133,-0.569746887750464,-0.9791207252690374,0.2494999245584891,0.3407003514825669,50
21,2023-12-12,1.627279757673424,1.3594630309637115,0.39307762695211657,1.0770562820303249,1.2923518114796888,0.8052386580671436,0.6259793499833771,1.0260168790070954,1.1915709374187586,-0.42631417086863016,-0.24745534151748014,-0.6819744528563405,0.630818517970377,-0.2598658848582033,-0.04351270808829107,1.653479697880155,0.7948586334673602,0.6546716953864331,2.5903235827727453,-0.4915050790913167,0.594303631803524,-0.06705823787455605,-0.07170374791078839,-0.46955969292882327,-0.5696156880613122,-0.30760443718942976,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,-1.1085186828608258,-1.0961807786663158,1.381307472641732,1.360880016250085,0.23255110635443568,-0.46949525617976434,0.7690530364399863,0.3161318035415908,0.3367219826697623,0.017170578361800564,-0.4384049253264502,-0.4750325108734799,-0.5231495867086413,0.865452350100752,0.44048261559102553,-0.9864956132593206,-0.3063318091608197,0.2494999245584891,0.3407003514825669,50
22,2023-12-13,1.17708132327386,1.0165354195494418,1.004881395402809,1.0770562820303249,0.6448132403966562,-0.45245438847583863,0.22927067635087997,1.0260168790070954,0.9445658294701486,0.715221294928363,0.3813379425748692,-0.23468756474813357,-0.813403576168081,-0.19551230488152557,0.5218253338407777,1.2045711826185743,0.7948586334673602,0.28435235254158203,2.206549696987495,-0.4915050790913167,0.21595335457976894,-0.06705823787455605,1.5527570237232966,0.6198633156121646,0.21494931624955105,0.964993855151722,-0.8929277411998902,-0.8953795981135684,-0.5743373313669341,-0.6718899210865076,-1.2001775688446548,3.041743020227985,3.423939338009399,-0.7970723571349518,0.464499329498381,1.2143350350031865,-0.34480246830192557,-1.2868247751670703,1.7065806274965851,-0.4384049253264502,-0.4750325108734799,0.3664322687503526,1.0965350917150714,0.44048261559102553,0.34710030836902045,1.5198095345614855,0.2494999245584891,0.3407003514825669,50
23,2023-12-14,1.627279757673424,0.9675457607759749,1.480728770864459,-0.41365517599802964,1.4100860971311493,-0.6744002202187178,0.4937431254392114,1.5354873292726876,0.6975607215215385,0.04932560654678365,-0.17758942106277464,-1.2783569703339497,0.46417750710824723,0.06190201502518523,0.3098235681173769,1.653479697880155,0.09743428410245061,-0.45628633314812,2.7182482113678286,1.3992785752298593,-0.5407471998677412,-1.5356336473273335,1.4173852927537895,0.4557036841881801,0.7379926524567932,0.5233376576725568,-0.9395224116083398,-0.9536871009345234,-0.5743373313669341,1.0176735483880275,1.555737370881327,1.7338657053484021,1.8369706289637726,-0.6212829853196906,-0.46949525617976434,-0.5031812451691567,0.8118325074242281,-0.6560199839056259,1.6039677441114417,-0.4384049253264502,-0.4750325108734799,0.8508119177960876,1.0965350917150714,0.44048261559102553,0.34710030836902045,1.0392460230556158,0.2494999245584891,0.3407003514825669,50
24,2023-12-15,-4.1127502809210155,-2.2167820594993852,-3.4137013767410815,-1.9043666340263843,-2.592879615018507,-2.89385853764751,-0.6302647831861972,-2.5402762728520494,-5.1070593152708,1.5951548831468783,0.8005334653031019,-0.5328788234869382,-2.5353606884100888,-1.9974125442285011,0.5924925890819113,-4.092549297468076,-2.815337998539231,-4.5827018677050315,0.4156048966563277,-0.22139312847400586,-1.1713309952406663,-0.06705823787455605,0.46978317596723995,-1.1709690271949387,-1.0926590242685543,-0.9767804939760436,-0.8796149782260475,-0.8953795981135684,2.6507876832320036,1.245479858878976,0.3727738826027216,-1.3254299268481868,-1.37664100685362,-0.7468468223305915,-0.42946691679355814,-1.2453179094411568,-1.005736740145442,1.8051528082291906,-1.0914717081086154,-3.9027077630864957,-4.080105972106375,-1.0401317121324545,1.0965350917150714,-3.199732207595185,0.3054254358181348,-2.036360450581951,0.2494999245584891,0.139586127831133,50
25,2023-12-16,2.077478192072988,0.6736078081351724,1.5487069673589802,-0.13414677761771313,1.5278203827826098,-0.08254466890437327,4.989774759940846,0.8986492664406974,-1.1549775880930377,0.5249653839621974,0.6957345846210438,-0.08559193537873126,-0.48012155444382143,-0.6459873647182695,0.16848905763510968,2.1023882131417353,-2.2820134960837115,-3.0485217330620773,3.1020220971530788,1.8044465011558255,-0.9190974770914963,-1.5356336473273335,0.8758983688757612,0.9979279213158864,1.2610359886640354,0.9664485857099537,0.41837941172361925,0.44569296676839537,1.038225175932535,0.46714163136823506,0.8537590371775392,0.744428084526457,0.8054409680841157,-2.0778234946461414,-0.4428096965889602,-1.9238428596326997,0.48136537150246994,1.2880997006378425,1.1878742650926468,-2.418006546903619,-2.535074488720848,1.3258765735909428,1.0965350917150714,-0.3868389351331133,0.4304500534707918,-1.4596842367749072,0.2494999245584891,0.3407003514825669,50
26,2023-12-17,-0.5111628057245046,0.8205767844555736,0.6649904129302021,-0.9726719727586626,-0.6502639017694091,0.06541921892421287,1.1549242481600401,-1.330283953471268,-3.1310184516819186,1.4286809610514837,1.2895949084860403,-1.2783569703339497,-2.202078666685829,-2.254826864135212,-1.7395268338754972,-0.591062878427748,-0.2307654097163304,-3.313035549379828,-0.22401824631908926,4.505566007328934,-1.1713309952406663,-1.5356336473273335,1.4173852927537895,0.11743535276906057,0.21494931624955105,-0.0835759312217373,-0.17403854061238247,-0.13738206144115409,-0.5743373313669341,1.6061731838229778,2.023722926683852,-0.5065849992714047,-0.5038082168785256,-1.2491021703741954,-0.28269633904413527,-0.35475391231475667,0.48136537150246994,-0.8525001647903381,-0.16090332579454805,-2.418006546903619,-2.535074488720848,0.34780228224859355,1.0965350917150714,0.44048261559102553,0.4304500534707918,0.9431333207544418,0.2494999245584891,0.139586127831133,50
27,2023-12-18,-0.6237124143243955,-1.2859785428035109,-1.0344644994328327,-0.9726719727586626,-1.5332710441553628,-0.5264363323901317,2.146695932241283,0.07075978475911023,-6.4655874089881555,4.472775536510131,3.6301032437186738,0.06350369399067103,-4.868334840479905,-4.314141423388898,0.0978218023939761,-0.6808445814800641,-3.2666125775400547,-4.5827018677050315,0.7993787824415779,2.0745584517731364,-1.1713309952406663,-1.5356336473273335,1.0112700998452684,-0.00195347008474631,0.21494931624955105,-0.10772445848838466,0.15212415224676457,0.2124629554845756,-0.5743373313669341,0.5620609274061303,0.8407594384052468,-0.6544320000838793,-0.5831566523308069,-2.0778234946461414,0.3577570911351644,-0.5243851498626424,0.48136537150246994,-0.2837417464398553,-0.056527334447460546,-4.397608168480788,-4.080105972106375,0.22204987336172008,1.0965350917150714,0.44048261559102553,0.3054254358181348,-0.40244451146199367,0.2494999245584891,0.139586127831133,51
